site,sp,dbh
2,Pentaclethra macroloba,13.4
2,Pentaclethra macroloba,61.3
2,Unonopsis hammelii,10
2,Psychotria panamensis,6.4
2,Protium pittieri,34.9
2,Dussia macroprophyllata,52.2
2,Psychotria panamensis,11.7
2,Welfia regia,16.6
2,Pourouma minor,24.1
2,Inga alba,54.9
2,Socratea exorrhiza,14
2,Rinorea deflexiflora,5.4
2,Rinorea deflexiflora,6.1
2,Naucleopsis naga,8.2
2,Inga densiflora,17.7
2,Cespedesia spathulata,40.6
2,Coussarea hondensis,11.8
2,Rinorea deflexiflora,10
2,Minquartia guianensis,14.3
2,Rinorea deflexiflora,10
2,Rauvolfia purpurascens,22.7
2,Cryosophila warscewiczii,7.1
2,Minquartia guianensis,21.1
2,Cryosophila warscewiczii,6.1
2,Chrysochlamys nicaraguensis,9.8
2,Dystovomita paniculata,20.5
2,Guarea bullata,29.1
2,Euterpe precatoria,14
2,Capparis pittieri,8.8
2,Ocotea meziana,18
2,Cryosophila warscewiczii,5.3
2,Pentaclethra macroloba,15.5
2,Brosimum lactescens,20.5
2,Guarea bullata,9.6
2,Meliosma donnellsmithii,5.8
2,Richeria dressleri,6.2
2,Clethra mexicana,60.3
2,Pentaclethra macroloba,20.6
2,Brosimum guianensis,11.3
2,Pentaclethra macroloba,56
2,Pentaclethra macroloba,12.7
2,Guarea guidonia,6.4
2,Faramea parvibractea,12.5
2,Capparis pittieri,8
2,Socratea exorrhiza,12.5
2,Astrocaryum coertum,14.5
2,Socratea exorrhiza,10.8
2,Jacaratia dolichaula,6
2,Rauvolfia purpurascens,11.8
2,Carapa nicaraguensis,45.2
2,Borojoa panamensis,15.4
2,Swartzia simplex,8.9
2,Pouteria glomerata,15
2,Pentaclethra macroloba,31.5
2,Pentaclethra macroloba,42.2
2,Pourouma bicolor,9
2,Pterocarpus rohrii,21.6
2,Pouteria reticulata,11.7
2,Meliosma donnellsmithii,6
2,Erythroxylum fimbriatum,9.9
2,Welfia regia,12.8
2,Pourouma bicolor,11.8
2,Socratea exorrhiza,13.9
2,Faramea parvibractea,11.8
2,Socratea exorrhiza,12.8
2,Inga jinicuil,21.9
2,Swartzia simplex,15.2
2,Euterpe precatoria,9.4
2,Socratea exorrhiza,12.5
2,Miconia affinis,8.5
2,Coussarea hondensis,7.5
2,Euterpe precatoria,12.4
2,Pentaclethra macroloba,20.3
2,Euterpe precatoria,12.6
2,Welfia regia,17
2,Pentaclethra macroloba,11.9
2,Capparis pittieri,9.5
2,Parathesis trichogyne,22.4
2,Rauvolfia purpurascens,18.9
2,Richeria dressleri,11.6
2,Pentaclethra macroloba,58.5
2,Protium costaricense,11
2,Guatteria aeruginosa,25.5
2,Inga thibaudiana,6.9
2,Cryosophila warscewiczii,6
2,Socratea exorrhiza,12.5
2,Guatteria diospyroides,8
2,Guatteria aeruginosa,27.3
2,Guatteria aeruginosa,13.6
2,Faramea parvibractea,12.8
2,Maquira costaricana,5.4
2,Inga thibaudiana,7.5
2,Pourouma bicolor,10.7
2,Protium panamense,24.5
2,Minquartia guianensis,15.6
2,Welfia regia,18.4
2,Iriartea deltoidea,7.9
2,Vochysia ferruginea,78.5
2,Protium panamense,41
2,Socratea exorrhiza,14.4
2,Socratea exorrhiza,13.3
2,Guarea bullata,11.8
2,Psychotria panamensis,8.8
2,Pentaclethra macroloba,62.5
2,Lacunaria panamensis,14.7
2,Faramea parvibractea,14.4
2,Welfia regia,14.9
2,Pentaclethra macroloba,6.6
2,Cryosophila warscewiczii,6.5
2,Sterculia recordiana,6
2,Protium panamense,22.3
2,Garcinia intermedia,7.5
2,Faramea multiflora,7.1
2,Pentaclethra macroloba,12.4
2,Casearia arborea,34.7
2,Garcinia intermedia,6
2,Iriartea deltoidea,16.7
2,Inga marginata,10
2,Unonopsis pittieri,37
2,Byrsonima crispa,7.2
2,Socratea exorrhiza,13.6
2,Swartzia simplex,6.2
2,Minquartia guianensis,9
2,Iriartea deltoidea,17.6
2,Iriartea deltoidea,16.7
2,Minquartia guianensis,5.4
2,Faramea parvibractea,7.6
2,Cryosophila warscewiczii,5.7
2,Minquartia guianensis,20.3
2,Iriartea deltoidea,12.7
2,Brosimum lactescens,25.2
2,Theobroma simiarum,5.3
2,Pouteria reticulata,6.7
2,Miconia affinis,23.5
2,Hymenolobium mesoamericanum,13.4
2,Swartzia simplex,8.6
2,Stryphnodendron microstachyum,54.6
2,Welfia regia,13.3
2,Iriartea deltoidea,10.5
2,Virola sebifera,7.3
2,Welfia regia,17.7
2,Inga umbellifera,6.4
2,Pouteria reticulata,10.3
2,Perebea hispidula,6.5
2,Minquartia guianensis,9.8
2,Cryosophila warscewiczii,5.9
2,Guarea bullata,13.3
2,Eschweilera longirachis,10.7
2,Pterocarpus rohrii,41.4
2,Virola sebifera,17.7
2,Siparuna cuspidata,8.4
2,Clethra mexicana,62
2,Protium panamense,30
2,Protium costaricense,7.4
2,Welfia regia,19.4
2,Naucleopsis naga,22.6
2,Capparis pittieri,8.2
2,Iriartea deltoidea,18.5
2,Protium panamense,36.5
2,Gloeospermum boreale,14.9
2,Dystovomita paniculata,24.3
2,Dystovomita paniculata,8.5
2,Pentaclethra macroloba,61.9
2,Dystovomita paniculata,15.9
2,Cassipourea elliptica,14.4
2,Euterpe precatoria,11.7
2,Guatteria diospyroides,11.3
2,Socratea exorrhiza,14.2
2,Socratea exorrhiza,15
2,Iriartea deltoidea,16.7
2,Dendropanax arboreus,17.2
2,Guarea guidonia,68.7
2,Ardisia fimbrillifera,9
2,Iriartea deltoidea,17.1
2,Clethra mexicana,6.8
2,Capparis pittieri,7.1
2,Euterpe precatoria,8.6
2,Miconia punctata,12.7
2,Welfia regia,15.2
2,Compsoneura sprucei,5.6
2,Pentaclethra macroloba,20.1
2,Iriartea deltoidea,15.8
2,Macrolobium costaricense,17
2,Cassipourea elliptica,11.8
2,Ocotea meziana,8.6
2,Protium pittieri,8.6
2,Pouteria glomerata,16
2,Pentaclethra macroloba,43.7
2,Minquartia guianensis,6.3
2,Miconia affinis,5.3
2,Socratea exorrhiza,14.2
2,Faramea parvibractea,6.9
2,Macrolobium costaricense,6
2,Capparis pittieri,9.5
2,Cinnamomum chavarrianum,11.6
2,Tapirira myriantha,5.6
2,Virola sebifera,11.6
2,Guarea guidonia,61.3
2,Iriartea deltoidea,18.5
2,Ilex skutchii,62.9
2,Naucleopsis naga,21
2,Rinorea deflexiflora,7.8
2,Dystovomita paniculata,10.7
2,Euterpe precatoria,11.1
2,Pentaclethra macroloba,69.9
2,Protium pittieri,29.8
2,Annona montana,6.5
2,Euterpe precatoria,11.4
2,Pourouma bicolor,23.5
2,Faramea multiflora,9.2
2,Ocotea ira,6.9
2,Pterocarpus rohrii,10.2
2,Faramea parvibractea,13.9
2,Cryosophila warscewiczii,5.3
2,Socratea exorrhiza,13.3
2,Pourouma minor,9.9
2,Guarea macropetala,10.8
2,Virola koschnyi,15.8
2,Iriartea deltoidea,16.8
2,Pentaclethra macroloba,47.8
2,Welfia regia,17.8
2,Quararibea parvifolia,12.8
2,Pterocarpus rohrii,27.2
2,Iriartea deltoidea,16.2
2,Swartzia simplex,7.5
2,Pentaclethra macroloba,53.7
2,Ardisia fimbrillifera,23.3
2,Welfia regia,14.8
2,Cryosophila warscewiczii,6.5
2,Pouteria reticulata,12.6
2,Eschweilera longirachis,7.4
2,Siparuna cuspidata,7.6
2,Warszewiczia coccinea,7.8
2,Pourouma bicolor,8.7
2,Pentaclethra macroloba,8.8
2,Cecropia insignis,29.8
2,Rauvolfia purpurascens,23.3
2,Cryosophila warscewiczii,6.8
2,Laetia procera,23
2,Protium pittieri,7.4
2,Naucleopsis naga,16.4
2,Euterpe precatoria,9.6
2,Pouteria glomerata,24.1
2,Swartzia simplex,5.7
2,Faramea parvibractea,8.7
2,Protium costaricense,6.4
2,Ocotea meziana,13.3
2,Iriartea deltoidea,17.2
2,Dystovomita paniculata,9.7
2,Euterpe precatoria,10.2
2,Miconia punctata,12
2,Pentaclethra macroloba,12.5
2,Faramea multiflora,7
2,Protium costaricense,5.4
2,Naucleopsis naga,6.8
2,Socratea exorrhiza,8.2
2,Socratea exorrhiza,6.2
2,Tapirira myriantha,9.4
2,Protium costaricense,6.3
2,Capparis pittieri,5.7
2,Dendropanax arboreus,8.8
2,Pouteria glomerata,5.5
2,Iriartea deltoidea,18.3
2,Zygia gigantifoliola,5.2
2,Cryosophila warscewiczii,5.6
2,Euterpe precatoria,10
2,Pentaclethra macroloba,47.3
2,Iriartea deltoidea,10.9
2,Welfia regia,12.8
2,Protium panamense,5.4
2,Warszewiczia coccinea,11.8
2,Warszewiczia coccinea,10.5
2,Tapirira myriantha,56.4
2,Dendropanax arboreus,25.6
2,Welfia regia,20.2
2,Welfia regia,16.4
2,Cupania pseudostipularis,15.6
2,Ocotea meziana,12.3
2,Faramea parvibractea,8.7
2,Virola koschnyi,13.8
2,Iriartea deltoidea,18
2,Minquartia guianensis,11.5
2,Protium costaricense,9.4
2,Faramea parvibractea,9.9
2,Welfia regia,13.1
2,Iriartea deltoidea,15.6
2,Guarea guidonia,9.4
2,Capparis pittieri,8.5
2,Iriartea deltoidea,14
2,Sloanea guianensis,16.8
2,Pentaclethra macroloba,27.2
2,Dystovomita paniculata,14.2
2,Faramea parvibractea,5.8
2,Rauvolfia purpurascens,7
2,Casearia arborea,29.6
2,Iriartea deltoidea,17.3
2,Dystovomita paniculata,8.3
2,Guarea bullata,7.9
2,Cassipourea elliptica,6.3
2,Iriartea deltoidea,14.9
2,Cassipourea elliptica,11.8
2,Pentaclethra macroloba,65.1
2,Protium costaricense,6.5
2,Cossarea Euricarpa,8.5
2,Guarea bullata,13
2,Annona montana,8.8
2,Ocotea mollifolia,12.1
2,Iriartea deltoidea,9.7
2,Faramea parvibractea,21
2,Iriartea deltoidea,16
2,Socratea exorrhiza,10
2,Iriartea deltoidea,16.1
2,Swartzia simplex,6.7
2,Iriartea deltoidea,16.6
2,Quararibea ochrocalyx,8.5
2,Pentaclethra macroloba,59.9
2,Dendropanax arboreus,27.3
2,Iriartea deltoidea,18.6
2,Brosimum lactescens,7.3
2,Faramea parvibractea,15.2
2,Guatteria diospyroides,8.2
2,Iriartea deltoidea,14.4
2,Faramea parvibractea,8.1
2,Welfia regia,14
2,Miconia multispicata,9.9
2,Iriartea deltoidea,19.4
2,Welfia regia,18.1
2,Welfia regia,18
2,Bactris longiseta,5.1
2,Pouteria reticulata,6.4
2,Pentaclethra macroloba,14.6
2,Protium pittieri,8.3
2,Pentaclethra macroloba,10.6
2,Welfia regia,17.2
2,Protium pittieri,7.9
2,Pentaclethra macroloba,29.8
2,Maquira costaricana,5.1
2,Dystovomita paniculata,6
2,Virola koschnyi,11.5
2,Guarea rhopalocarpa,9.3
2,Stryphnodendron microstachyum,46.7
2,Iriartea deltoidea,19.5
2,Ampelocera macrocarpa,5.5
2,Iriartea deltoidea,18
2,Protium pittieri,7.6
2,Cupania pseudostipularis,7.9
2,Inga leiocalycina,9
2,Zygia gigantifoliola,6.6
2,Welfia regia,14.4
2,Goethalsia meiantha,40.9
2,Welfia regia,14.3
2,Pentaclethra macroloba,73
2,Welfia regia,15.7
2,Inga leiocalycina,17.7
2,Chrysochlamys nicaraguensis,6.3
2,Dendropanax arboreus,9.5
2,Guarea bullata,9.8
2,Rinorea deflexiflora,5.4
2,Laetia procera,11
2,Protium pittieri,5.2
2,Rauvolfia purpurascens,18
2,Iriartea deltoidea,9.9
2,Guarea rhopalocarpa,6.5
2,Iriartea deltoidea,8.3
2,Pentaclethra macroloba,43.4
2,Eschweilera longirachis,9
2,Laetia procera,14.2
2,Euterpe precatoria,11.8
2,Hymenolobium mesoamericanum,10.7
2,Coussarea talamancana,5.3
2,Brosimum lactescens,10.2
2,Stryphnodendron microstachyum,63.5
2,Casearia arborea,20.9
2,Miconia commutata,7.1
2,Protium panamense,5.5
2,Inga leiocalycina,43.1
2,Peschiera arborea,26.5
2,Pentaclethra macroloba,8.5
2,Pentaclethra macroloba,21.4
2,Iriartea deltoidea,15.6
2,Guarea bullata,5.9
2,Goethalsia meiantha,41.7
2,Goethalsia meiantha,41.3
2,Socratea exorrhiza,16
2,Goethalsia meiantha,40.8
2,Goethalsia meiantha,28.3
2,Goethalsia meiantha,27.9
2,Casearia arborea,11.2
2,Socratea exorrhiza,7.8
2,Welfia regia,18.3
2,Socratea exorrhiza,9.9
2,Iriartea deltoidea,14.4
2,Warszewiczia coccinea,5.2
2,Warszewiczia coccinea,7
2,Hyeronima alchorneoides,8.5
2,Cinnamomum chavarrianum,12.7
2,Socratea exorrhiza,15.1
2,Guarea macropetala,19.1
2,Naucleopsis naga,11.7
2,Licania glabriflora,6.5
2,Coussarea hondensis,7
2,Stryphnodendron microstachyum,40.9
2,Ardisia fimbrillifera,9.8
2,Inga pezizifera,44.8
2,Cordia dwyeri,9.4
2,Parathesis trichogyne,5.5
2,Welfia regia,21.2
2,Pentaclethra macroloba,26.1
2,Pentaclethra macroloba,9.6
2,Welfia regia,19.3
2,Tapirira myriantha,5.4
2,Pentaclethra macroloba,46.6
2,Eschweilera longirachis,7.8
2,Eschweilera longirachis,19.1
2,Capparis pittieri,8.1
2,Casearia arborea,8.9
2,Pentaclethra macroloba,25.1
2,Capparis pittieri,7.5
2,Posoqueria panamensis,7.4
2,Pentaclethra macroloba,49
2,Apeiba membranacea,9
2,Socratea exorrhiza,13.3
2,Warszewiczia coccinea,11.2
2,Warszewiczia coccinea,6.2
2,Warszewiczia coccinea,15.1
2,Miconia smaragdina,6.4
2,Faramea parvibractea,20.2
2,Welfia regia,20.6
2,Welfia regia,19.1
2,Cryosophila warscewiczii,5.2
2,Pentaclethra macroloba,25.5
2,Warszewiczia coccinea,12.6
2,Warszewiczia coccinea,6.7
2,Hernandia didymantha,33.5
2,Virola sebifera,13.6
2,Sapium glandulosum,12
2,Pouteria glomerata,11
2,Coussarea hondensis,7.1
2,Coussarea hondensis,12.5
2,Cordia dwyeri,11.1
2,Conceveiba pleiostemona,39.6
2,Rinorea deflexiflora,7.7
2,Casearia arborea,13.8
2,Byrsonima crispa,7.8
2,Prestoea decurrens,6.5
2,Pentaclethra macroloba,47.8
2,Socratea exorrhiza,15.1
2,Coussarea hondensis,7.6
2,Guarea guidonia,7
2,Coussarea hondensis,9.8
2,Coussarea hondensis,10.8
2,Guarea guidonia,54.2
2,Socratea exorrhiza,12.9
2,Pentaclethra macroloba,25.4
2,Ocotea hartshorniana,43.2
2,Coussarea hondensis,13.2
2,Warszewiczia coccinea,20
2,Warszewiczia coccinea,8.3
2,Warszewiczia coccinea,27.5
2,Warszewiczia coccinea,8
2,Warszewiczia coccinea,6.3
2,Pentaclethra macroloba,43.8
2,Socratea exorrhiza,11.1
2,Socratea exorrhiza,13.1
2,Warszewiczia coccinea,10.2
2,Warszewiczia coccinea,6.4
2,Prestoea decurrens,6
2,Pterocarpus rohrii,52.5
2,Warszewiczia coccinea,14.1
2,Warszewiczia coccinea,8.3
2,Casearia arborea,15.4
2,Carapa nicaraguensis,13.3
2,Apeiba membranacea,11.4
2,Pentaclethra macroloba,73.6
2,Ocotea meziana,8
2,Iriartea deltoidea,16
2,Warszewiczia coccinea,11.8
2,Warszewiczia coccinea,6.2
2,Warszewiczia coccinea,5.2
2,Coussarea hondensis,8.5
2,Coussarea hondensis,5.6
2,Welfia regia,15.6
2,Cordia bicolor,16.4
2,Coussarea hondensis,11
2,Guarea macropetala,7.9
2,Miconia smaragdina,14.9
2,Socratea exorrhiza,12.7
2,Coussarea hondensis,11.7
2,Coussarea hondensis,16.1
2,Casearia arborea,20.8
2,Guarea guidonia,25.9
2,Welfia regia,17.6
2,Prestoea decurrens,6.3
2,Psychotria elata,7.9
2,Faramea multiflora,8.8
2,Apeiba membranacea,39.9
2,Pouteria glomerata,24.9
2,Warszewiczia coccinea,16.3
2,Warszewiczia coccinea,9.8
2,Guatteria aeruginosa,16.4
2,Cryosophila warscewiczii,7.4
2,Cryosophila warscewiczii,6.4
2,Welfia regia,20
2,Ceiba pentandra,38
2,Socratea exorrhiza,25.1
2,Miconia smaragdina,10.4
2,Miconia smaragdina,7.7
2,Xylopia bocatorena,7.4
2,Welfia regia,19.8
2,Socratea exorrhiza,7.6
2,Iriartea deltoidea,16
2,Psychotria  luxurians,15.9
2,Welfia regia,15.3
2,Drypetes  standleyi,18.6
2,Peschiera arborea,30.9
2,Cryosophila warscewiczii,6.2
2,Coussarea hondensis,16.1
2,Coussarea hondensis,16.5
2,Carapa nicaraguensis,17.3
2,Protium pittieri,5.2
2,Warszewiczia coccinea,10
2,Socratea exorrhiza,16.5
2,Andira inermis,17.8
2,Pouteria glomerata,13.5
2,Eugenia hartshornii,16.1
2,Cordia bicolor,16.4
2,Iriartea deltoidea,19.7
2,Iriartea deltoidea,17.5
2,Socratea exorrhiza,11.3
2,Cordia bicolor,17.1
2,Warszewiczia coccinea,12.9
2,Henriettea tuberculosa,10.2
2,Cordia bicolor,11.2
2,Cordia bicolor,14.6
2,Coussarea talamancana,6.1
2,Welfia regia,19.7
2,Welfia regia,19.3
2,Cespedesia spathulata,11.4
2,Lonchocarpus oliganthus,14.9
2,Miconia multispicata,12.4
2,Prestoea decurrens,6.1
2,Welfia regia,19
2,Hippotis albiflora,6.6
2,Pleuranthodendron lindenii,14.9
2,Prestoea decurrens,6.2
2,Chimarrhis parviflora,8.4
2,Lonchocarpus oliganthus,7.3
2,Hernandia didymantha,12.8
2,Chimarrhis parviflora,7.1
2,Chimarrhis parviflora,5.3
2,Virola koschnyi,27.8
2,Carapa nicaraguensis,9.7
2,Socratea exorrhiza,8.8
2,Cryosophila warscewiczii,8.3
2,Neea elegans,6.8
2,Neea elegans,12.6
2,Neea elegans,10.3
2,Sacoglottis trichogyna,38.1
2,Welfia regia,19.2
2,Welfia regia,15.2
2,Cordia porcata,6.6
2,Pentaclethra macroloba,20.9
2,Miconia multispicata,7
2,Dendropanax arboreus,38.3
2,Ardisia fimbrillifera,11.7
2,Pentaclethra macroloba,56.8
2,Cryosophila warscewiczii,7.4
2,Inga pavoniana,9.4
2,Pleuranthodendron lindenii,10.1
2,Welfia regia,14.3
2,Pterocarpus rohrii,88.3
2,Cordia bicolor,7.5
2,Cordia bicolor,12.7
2,Iriartea deltoidea,20.1
2,Rauvolfia purpurascens,18
2,Chrysochlamys nicaraguensis,5.7
2,Pterocarpus rohrii,12
2,Welfia regia,15.4
2,Pachira aquatica,36.4
2,Socratea exorrhiza,14.1
2,Pentaclethra macroloba,19.8
2,Welfia regia,13.2
2,Pentaclethra macroloba,51.2
2,Dendropanax arboreus,23.3
2,Ossaea macrophylla,6.2
2,Iriartea deltoidea,17.5
2,Protium pittieri,7.2
2,Socratea exorrhiza,8.4
2,Coussarea hondensis,8.3
2,Apeiba membranacea,65.6
2,Cordia bicolor,11.1
2,Cryosophila warscewiczii,6.9
2,Pentaclethra macroloba,44.7
2,Unonopsis pittieri,5.7
2,Iriartea deltoidea,14.5
2,Cryosophila warscewiczii,6.5
2,Virola koschnyi,19.3
2,Cryosophila warscewiczii,5.1
2,Coussarea hondensis,5.8
2,Dussia macroprophyllata,31.3
2,Colubrina spinosa,11.1
2,Pentaclethra macroloba,54.5
2,Guatteria aeruginosa,7.6
2,Cordia dwyeri,8
2,Iriartea deltoidea,20.3
2,Coussarea hondensis,8.9
2,Iriartea deltoidea,9.3
2,Faramea parvibractea,17.4
2,Pourouma minor,9.5
2,Iriartea deltoidea,18.8
2,Meliosma donnellsmithii,8.9
2,Pentaclethra macroloba,32.5
2,Inga pavoniana,6.7
2,Colubrina spinosa,7
2,Chrysochlamys nicaraguensis,9.2
2,Carapa nicaraguensis,60.1
2,Protium costaricense,6.6
2,Capparis pittieri,7
2,Coussarea hondensis,15.3
2,Welfia regia,18.4
2,Laetia procera,26.4
2,Euterpe precatoria,5.5
2,Minquartia guianensis,5.4
2,Warszewiczia coccinea,14.7
2,Warszewiczia coccinea,10
2,Coussarea hondensis,7.1
2,Protium pittieri,36.5
2,Zygia gigantifoliola,6
2,Inga thibaudiana,32.7
2,Guarea bullata,12.1
2,Welfia regia,17.6
2,Ilex skutchii,52.7
2,Capparis pittieri,11
2,Parathesis trichogyne,39.3
2,Welfia regia,16.3
2,Socratea exorrhiza,13
2,Euterpe precatoria,13.2
2,Pourouma minor,12.6
2,Pourouma minor,11
2,Lecythis ampla,21.9
2,Pterocarpus rohrii,140.2
2,Cupania pseudostipularis,16.5
2,Licania glabriflora,9.7
2,Socratea exorrhiza,11.3
2,Pourouma bicolor,23.7
2,Casearia arborea,11.7
2,Otoba novogranatensis,54.7
2,Welfia regia,15.1
2,Dussia macroprophyllata,11.2
2,Ossaea macrophylla,9.9
2,Unonopsis pittieri,6.4
2,Guarea guidonia,13.3
2,Hippotis albiflora,7.2
2,Rinorea deflexiflora,6.6
2,Ossaea macrophylla,13.1
2,Ficus maxima,26.2
2,Socratea exorrhiza,12.3
2,Unonopsis pittieri,31
2,Ossaea macrophylla,7.4
2,Socratea exorrhiza,12.7
2,Minquartia guianensis,14.7
2,Socratea exorrhiza,9.3
2,Peschiera arborea,11.9
2,Faramea parvibractea,10.7
2,Dystovomita paniculata,11.7
2,Guarea bullata,8.5
2,Protium pittieri,11.9
2,Ocotea meziana,8.3
2,Naucleopsis naga,24.9
2,Maquira costaricana,9
2,Tapirira myriantha,45.9
2,Virola koschnyi,10.8
2,Guatteria diospyroides,8.2
2,Guatteria diospyroides,7
2,Guatteria diospyroides,7.4
2,Hampea appendiculata,20.5
2,Rinorea deflexiflora,6.3
2,Warszewiczia coccinea,15.5
2,Laetia procera,31.5
2,Goethalsia meiantha,40
2,Inga alba,55.1
2,Pentaclethra macroloba,26.9
2,Pourouma minor,9.6
2,Perebea hispidula,6.1
2,Ocotea hartshorniana,14.4
2,Warszewiczia coccinea,7.5
2,Protium pittieri,39.5
2,Warszewiczia coccinea,12.3
2,Casearia arborea,9.5
2,Guatteria aeruginosa,25
2,Dendropanax arboreus,42.3
2,Welfia regia,18.1
2,Warszewiczia coccinea,16.9
2,Warszewiczia coccinea,8.6
2,Welfia regia,14.8
2,Warszewiczia coccinea,6.8
2,Perebea hispidula,6.9
2,Miconia multispicata,11
2,Laetia procera,23.6
2,Protium costaricense,12.4
2,Rhodostemonodaphne kunthiana,34.3
2,Heisteria concinna,13.4
2,Welfia regia,11.7
2,Warszewiczia coccinea,8.8
2,Cordia megalantha,23.6
2,Guarea guidonia,11
2,Welfia regia,14.6
2,Guarea guidonia,29.2
2,Pouteria torta,18.6
2,Ocotea hartshorniana,13.2
2,Rauvolfia purpurascens,7
2,Capparis pittieri,6
2,Virola sebifera,9
2,Euterpe precatoria,9
2,Socratea exorrhiza,11.6
2,Inga thibaudiana,14.8
2,Pholidostachys pulchra,5.3
2,Unonopsis pittieri,6
2,Tapirira guianensis,11
2,Miconia multispicata,9.5
2,Psychotria luxurians,7.2
2,Alchorneopsis floribunda,17.9
2,Simarouba amara,10.9
2,Minquartia guianensis,5.1
2,Byrsonima crispa,6.9
2,Pourouma bicolor,8.1
2,Miconia multispicata,8.6
2,Miconia multispicata,6.1
2,Hampea appendiculata,17.5
2,Eschweilera longirachis,6.1
2,Lacunaria panamensis,9.7
2,Piper colonense,7.2
2,Eschweilera longirachis,5.3
2,Xylopia bocatorena,5.4
2,Pourouma minor,5.1
2,Euterpe precatoria,8.8
2,Unonopsis pittieri,28.4
2,Cestrum racemosum,6.6
2,Naucleopsis naga,5.2
2,Coussarea talamancana,5.3
2,Ardisia fimbrillifera,5.7
2,Vochysia ferruginea,26.1
2,Guarea bullata,5.8
2,Goethalsia meiantha,10.4
2,Virola sebifera,7.5
2,Welfia regia,12
2,Pentaclethra macroloba,9.1
2,Minquartia guianensis,6.6
2,Brosimum lactescens,16
2,Socratea exorrhiza,5.7
2,Iriartea deltoidea,5.8
2,Guatteria aeruginosa,6.1
2,Pouteria glomerata,5.8
2,Pentaclethra macroloba,6.3
2,Socratea exorrhiza,6.4
2,Psychotria elata,6.5
2,Brosimum lactescens,6.9
2,Cordia dwyeri,7.7
2,Faramea multiflora,6.5
2,Socratea exorrhiza,10.9
2,Coussarea hondensis,6.5
2,Coussarea hondensis,8.2
2,Warszewiczia coccinea,9.2
2,Pourouma minor,6.2
2,Psychotria panamensis,10.2
2,Pentaclethra macroloba,9.9
2,Cassipourea elliptica,5.7
2,Goethalsia meiantha,6.5
2,Pourouma minor,7.1
2,Symphonia globulifera,6
2,Lacistema aggregatum,5.2
2,Guatteria diospyroides,5.5
2,Miconia multispicata,5.7
2,Casearia arborea,7.1
2,Minquartia guianensis,5.9
2,Rollinia pittieri,5.9
2,Socratea exorrhiza,5.7
2,Casearia arborea,9.5
2,Psychotria luxurians,6.9
2,Miconia affinis,5.7
2,Pentaclethra macroloba,7.2
2,,7
2,Miconia multispicata,6.9
2,Pourouma bicolor,8.8
2,Inga thibaudiana,6.4
2,Psychotria luxurians,6.5
2,Hampea appendiculata,5.1
2,Jacaratia dolichaula,6.4
2,Jacaranda copaia,7.3
2,Welfia regia,17
2,Euterpe precatoria,12.4
2,Trichilia septentrionalis,5.4
2,Rinorea deflexiflora,5.4
2,Welfia regia,14.7
2,Welfia regia,9.7
2,Pachira aquatica,5.6
2,Brosimum lactescens,5.6
2,Faramea parvibractea,5.2
2,Symphonia globulifera,5.4
2,Psychotria panamensis,5.7
2,Pouteria glomerata,5.4
2,tontelea hondurensis,5.5
2,Welfia regia,16.6
2,Swartzia simplex,5.7
2,Casearia arborea,5.5
2,Socratea exorrhiza,5.5
2,Prestoea decurrens,5.2
2,Cryosophila warscewiczii,6
2,Prestoea decurrens,5.5
2,Pachira aquatica,6.5
2,Miconia commutata,5.5
2,Casearia arborea,6.6
2,Prestoea decurrens,5.8
2,Perebea hispidula,5.1
2,Lonchocarpus oliganthus,5.4
2,Apeiba membranacea,8
2,Cordia correa,6.7
2,Iriartea deltoidea,7.9
2,Laetia procera,6.6
2,Apeiba membranacea,6.1
2,Hampea appendiculata,5.2
2,Coussarea hondensis,5.8
2,Perebea angustifolia,5.4
2,Henriettea tuberculosa,5.2
2,Warszewiczia coccinea,5.7
2,Inga thibaudiana,5.2
2,Dystovomita Pittier,6.6
2,Eschweilera longirachis,6.1
3,Pentaclethra macroloba,46.7
3,Iriartea deltoidea,18.3
3,Welfia regia,17.3
3,Eschweilera longirachis,7
3,Iriartea deltoidea,18.9
3,Iriartea deltoidea,8.8
3,Protium panamense,8.1
3,Socratea exorrhiza,13.4
3,Protium panamense,29.3
3,Lonchocarpus heptaphyllus,6.7
3,Ocotea puberula,7
3,Welfia regia,16.1
3,Cordia dwyeri,7.3
3,Welfia regia,22.9
3,Pentaclethra macroloba,52.1
3,Pouteria reticulata,7
3,Warszewiczia coccinea,9.2
3,Warszewiczia coccinea,8.3
3,Protium costaricense,11.8
3,Pentaclethra macroloba,50.6
3,Euterpe precatoria,7.7
3,Cordia dwyeri,11.8
3,Inga thibaudiana,21.9
3,Iriartea deltoidea,10.5
3,Welfia regia,14.3
3,Protium pittieri,13
3,Rauvolfia purpurascens,14.5
3,Parathesis trichogyne,14.4
3,Parathesis trichogyne,7.9
3,Pentaclethra macroloba,31.9
3,Pouteria reticulata,7
3,Licania glabriflora,10.2
3,Socratea exorrhiza,14.2
3,Virola koschnyi,11.4
3,Pentaclethra macroloba,34.3
3,Cryosophila warscewiczii,5.4
3,Welfia regia,16.7
3,Protium panamense,23.2
3,Lonchocarpus heptaphyllus,6.1
3,Welfia regia,14.2
3,Perebea hispidula,5.3
3,Naucleopsis naga,7
3,Unonopsis hammelii,9.2
3,Coussarea nigrescens,12.6
3,Welfia regia,14.7
3,Iriartea deltoidea,16.7
3,Protium costaricense,6.5
