site,sp,dbh
peat,Madhuca sericea,32.9769042086407
peat,Kerowin,5.79323992854499
peat,Shorea balangeran,45.6456376787556
peat,K11560,16.4884521043204
peat,K11508,7.41662034808232
peat,Madhuca sericea,13.0825363221538
peat,kambalitan,6.11154981472878
peat,Buchanania sessifolia,19.0031002051723
peat,Nephelium maingayi,7.16197243913529
peat,Tetractomia obovata,13.1461982993906
peat,K11539,9.77211350584237
peat,Madhuca sericea,5.76140893992661
peat,K11508,48.3512717113178
peat,Ixonanthes reticulata,68.2456395978047
peat,Madhuca sericea,6.33436673505743
peat,Ixonanthes reticulata,25.1783119971378
peat,kambalitan,12.3185925953127
peat,Diospyros evenia,9.5811275741321
peat,K11387,6.49352167814933
peat,Tetractomia obovata,8.94450780176452
peat,K11446,5.98422586025526
peat,K11380,12.1912686408392
peat,Semecarpus umpa,48.9242295064486
peat,Eugenia chlorantha,7.38478935946394
peat,Diospyros bandamensis,20.658311613328
peat,K11532,7.22563441637205
peat,K11515,9.4219726310402
peat,Tetractomia obovata,14.0374659807052
peat,Shorea balangeran,55.2904272301244
peat,Madhuca sericea,21.6132412718794
peat,Madhuca sericea,7.35295837084557
peat,Diospyros evenia,38.3245102965284
peat,Semecarpus umpa,17.5388747287269
peat,Calophyllum pulcherrimum,5.60225399683472
peat,K11544,12.5095785270230
peat,K11508,6.17521179196554
peat,marutan,5.02929620170389
peat,Diospyros confertiflora,10.9180290961040
peat,Gymnacranthera eugeniifolia,20.1171848068156
peat,Tetractomia obovata,12.0321136977473
peat,Rangas manuk,8.49887396110721
peat,Tetractomia obovata,7.86225418873963
peat,Buchanania sessifolia,36.7647918542278
peat,marutan,14.7377477303095
peat,K11515,5.34760608788768
peat,Pentace borneensis,18.3664804328047
peat,K11538,5.76140893992661
peat,K11539,8.817183847291
peat,Diospyros confertiflora,10.1222543806445
peat,Podocarpus blumei,6.14338080334716
peat,marutan,5.76140893992661
peat,Diospyros bandamensis,13.2735222538641
peat,K11380,5.09295817894065
peat,K11380,6.17521179196554
peat,K5075,9.99493042617103
peat,K11515,9.67662053998724
peat,Madhuca sericea,7.19380342775367
peat,Tristania whitiana,17.9845085693842
peat,Buchanania sessifolia,44.8498629632961
peat,Podocarpus blumei,5.88873289440013
peat,Diospyros hermaphroditica,30.143946221605
peat,Buchanania sessifolia,34.6002846281780
peat,K11515,5.12478916755903
peat,Tetractomia obovata,7.28929639360881
peat,Buchanania sessifolia,17.5707057173452
peat,K11508,6.90732453018826
peat,K11508,9.23098669932993
peat,Tetractomia obovata,7.98957814321315
peat,K11387,17.7935226376739
peat,Calophyllum pulcherrimum,16.9022549563593
peat,Aporusa symplocoides,5.98422586025526
peat,Semecarpus umpa,56.3090188659126
peat,Diospyros evenia,19.2895791027377
peat,Tetractomia obovata,6.04788783749202
peat,Tetractomia obovata,10.2814093237364
peat,K11508,10.1540853692629
peat,Buchanania sessifolia,5.60225399683472
peat,Diospyros bandamensis,11.9684517205105
peat,marutan,5.50676103097958
peat,Tetractomia obovata,5.98422586025526
peat,K11446,7.57577529117422
peat,Calophyllum pulcherrimum,6.90732453018826
peat,Buchanania sessifolia,20.5309876588545
peat,Semecarpus umpa,21.5495792946426
peat,Stemonurus secundiflorus,7.25746540499043
peat,K11554,5.41126806512444
peat,Calophyllum pulcherrimum,6.01605684887364
peat,Semecarpus umpa,33.4862000265348
peat,Stemonurus secundiflorus,5.53859201959796
peat,K11508,5.76140893992661
peat,Shorea balangeran,49.8473281763816
peat,katiau jankal,27.120002302859
peat,kambalitan,7.54394430255584
peat,Diospyros evenia,13.9101420262317
peat,Diospyros bandamensis,9.8994374603159
peat,marutan,7.894085177358
peat,Tetractomia obovata,9.83577548307913
peat,Rangas manuk,32.9450732200223
peat,Madhuca sericea,6.14338080334716
peat,K11554,7.13014145051691
peat,K11539,16.6157760587939
peat,K11515,6.90732453018826
peat,K11515,8.59436692696235
peat,Tetractomia obovata,12.0002827091289
peat,K11552,8.43521198387045
peat,Ixonanthes reticulata,9.10366274485641
peat,Semecarpus umpa,16.4566211157020
peat,Buchanania sessifolia,24.1278893727313
peat,Tetractomia obovata,7.22563441637205
peat,Semecarpus umpa,37.0512707517932
peat,Madhuca sericea,17.1250718766879
peat,K11508,8.817183847291
peat,Madhuca sericea,5.25211312203255
peat,Kerowin,10.2814093237364
peat,K11508,12.2549306180759
peat,Stemonurus secundiflorus,6.49352167814933
peat,K5075,7.13014145051691
peat,Buchanania sessifolia,6.27070475782068
peat,K11508,16.6157760587939
peat,Diospyros evenia,38.0062004103446
peat,Strombosia ceylanica,6.52535266676771
peat,K11508,6.14338080334716
peat,Tetractomia obovata,5.28394411065093
peat,Tetractomia obovata,9.51746559689534
peat,kambalitan,6.30253574643906
peat,Strombosia ceylanica,7.41662034808232
peat,katiau jankal,32.3721154248915
peat,Stemonurus secundiflorus,5.60225399683472
peat,Madhuca sericea,7.894085177358
peat,katiau jankal,21.4540863287875
peat,Buchanania sessifolia,5.92056388301851
peat,Semecarpus umpa,26.1650726443076
peat,Buchanania sessifolia,6.65267662124123
peat,Buchanania sessifolia,5.92056388301851
peat,Madhuca sericea,46.5050743714518
peat,Eugenia chlorantha,6.11154981472878
peat,Nephelium maingayi,5.82507091716337
peat,K11508,6.49352167814933
peat,Semecarpus umpa,8.33971901801532
peat,K11508,8.75352187005424
peat,Semecarpus umpa,47.8101449048054
peat,Madhuca sericea,34.9185945143618
peat,Diospyros bandamensis,15.1515505823484
peat,K11508,7.38478935946394
peat,kambalitan,5.82507091716337
peat,K11508,19.0667621824091
peat,K11508,10.0585924034078
peat,Semecarpus umpa,11.3636629367613
peat,Semecarpus umpa,7.83042320012125
peat,K11560,18.0481705466209
peat,Eugenia chlorantha,5.69774696268985
peat,Semecarpus umpa,12.4777475384046
peat,Eugenia chlorantha,9.1354937334748
peat,Pentace borneensis,10.4723952554467
peat,Diospyros confertiflora,13.4008462083376
peat,Semecarpus umpa,22.1225370897735
peat,Diospyros bandamensis,21.3904243515507
peat,Rangas manuk,7.09831046189853
peat,K11554,12.8278884132068
peat,K11400,6.33436673505743
peat,Tristania whitiana,7.51211331393746
peat,Tetractomia obovata,5.76140893992661
peat,Tetractomia obovata,9.70845152860562
peat,Eugenia chlorantha,7.06647947328015
peat,kambalitan,5.02929620170389
peat,marutan,8.46704297248883
peat,Tetractomia obovata,8.56253593834397
peat,K11508,5.76140893992661
peat,Madhuca sericea,31.2261998346299
peat,Diospyros evenia,17.9845085693842
peat,Eugenia chlorantha,9.26281768794831
peat,Buchanania sessifolia,34.7594395712699
peat,K11508,5.79323992854499
peat,Madhuca sericea,15.1833815709668
peat,Semecarpus umpa,11.3000009595246
peat,K11508,6.20704278058392
peat,K11508,7.48028232531908
peat,K11380,5.34760608788768
peat,Buchanania sessifolia,20.7856355678015
peat,K11554,15.5653534343874
peat,Tetractomia obovata,14.9923956392565
peat,Tetractomia obovata,7.38478935946394
peat,K11515,5.44309905374282
peat,Eugenia chlorantha,7.19380342775367
peat,Stemonurus secundiflorus,10.1222543806445
peat,Tetractomia obovata,8.59436692696235
peat,Madhuca sericea,33.0405661858775
peat,Diospyros hermaphroditica,31.9583125728526
peat,K5075,10.4087332782100
peat,K11380,13.7509870831398
peat,Diospyros bandamensis,5.34760608788768
peat,K11515,5.50676103097958
peat,Diospyros confertiflora,5.53859201959796
peat,Madhuca sericea,30.9397209370645
peat,Buchanania sessifolia,25.8149317695054
peat,Semecarpus umpa,57.8687373082131
peat,K11508,15.9791562864263
peat,Tetramerista glabra,10.5678882213019
peat,Stemonurus secundiflorus,10.4087332782100
peat,Madhuca sericea,33.3588760720613
peat,Pentace borneensis,17.6661986832004
peat,Semecarpus umpa,5.18845114479579
peat,Diospyros confertiflora,6.3980287122942
peat,K11508,7.95774715459477
peat,K11385,5.37943707650606
peat,Rangas manuk,22.2180300556286
peat,K11385,5.63408498545309
peat,Buchanania sessifolia,66.9405690644512
peat,kambalitan,8.08507110906828
peat,katiau jankal,39.0566230347511
peat,Semecarpus umpa,44.5952150543491
peat,Diospyros evenia,17.6980296718188
peat,K11508,5.37943707650606
peat,K11385,5.76140893992661
peat,K11515,5.34760608788768
peat,Ixonanthes reticulata,13.9419730148500
peat,K11515,5.53859201959796
peat,Madhuca sericea,5.44309905374282
peat,K11508,20.2126777726707
peat,Podocarpus blumei,6.17521179196554
peat,Semecarpus umpa,52.9985960496011
peat,Podocarpus blumei,10.4723952554467
peat,Buchanania sessifolia,49.7518352105265
peat,Semecarpus umpa,6.87549354156988
peat,Tetractomia obovata,8.46704297248883
peat,Semecarpus umpa,61.5293009993267
peat,marutan,6.36619772367581
peat,K11508,22.3453540101021
peat,Tetractomia obovata,16.0109872750447
peat,Strombosia ceylanica,9.77211350584237
peat,Madhuca sericea,26.5788754963465
peat,Sindora galedypa,33.0723971744959
peat,Shorea balangeran,92.787331822575
peat,Semecarpus umpa,46.4095814055967
peat,Eugenia chlorantha,6.2388737692023
peat,Madhuca sericea,33.5180310151532
peat,Buchanania sessifolia,15.9473252978079
peat,Semecarpus umpa,46.6642293145437
peat,Madhuca sericea,27.0881713142406
peat,Strombosia ceylanica,13.5918321400479
peat,Ixonanthes reticulata,86.8349369509381
peat,marutan,7.06647947328015
peat,Semecarpus umpa,8.53070494972559
peat,Diospyros confertiflora,13.8464800489949
peat,K11508,5.69774696268985
peat,Semecarpus umpa,51.9481734251946
peat,kambalitan,7.28929639360881
peat,marutan,5.15662015617741
peat,K11508,15.2788745368220
peat,K11385,7.70309924564773
peat,K11385,6.17521179196554
peat,Tetramerista glabra,5.50676103097958
peat,K11380,5.4749300423612
peat,K11508,8.62619791558073
peat,K11515,5.18845114479579
peat,Semecarpus umpa,32.5949323452202
peat,Pentace borneensis,10.5997192099202
peat,Pentace borneensis,9.26281768794831
peat,K11508,7.79859221150287
peat,Buchanania sessifolia,22.4090159873389
peat,Calophyllum pulcherrimum,6.11154981472878
peat,Tetractomia obovata,11.1408460164327
peat,Rangas manuk,21.3267623743140
peat,Pentace borneensis,17.2523958311615
peat,Semecarpus umpa,53.2214129699298
peat,K11560,7.83042320012125
peat,Pentace borneensis,5.02929620170389
peat,K11508,10.2495783351181
peat,K11571,14.8650716847830
peat,K11508,5.79323992854499
peat,Semecarpus umpa,5.18845114479579
peat,Ixonanthes reticulata,68.2456395978047
peat,kambalitan,9.29464867656669
peat,K11554,6.81183156433312
peat,Semecarpus umpa,36.7011298769911
peat,Diospyros confertiflora,9.4219726310402
peat,Buchanania sessifolia,5.34760608788768
peat,Buchanania sessifolia,5.12478916755903
peat,K11508,11.5546488684716
peat,Eugenia chlorantha,11.0135220619592
peat,Nephelium maingayi,7.73493023426611
peat,K11508,10.7907051416305
peat,Madhuca sericea,54.2718355943363
peat,Semecarpus umpa,9.07183175623804
peat,K11508,9.04000076761965
peat,Diospyros bandamensis,29.2526785402904
peat,Gymnacranthera eugeniifolia,5.28394411065093
peat,K11515,5.57042300821634
peat,Timonius flavescens,9.8994374603159
peat,Diospyros evenia,23.4912696003638
peat,K11508,12.5095785270230
peat,Semecarpus umpa,41.1256372949458
peat,Semecarpus umpa,57.3276105017007
peat,Shorea balangeran,86.4211340988992
peat,Semecarpus umpa,5.76140893992661
peat,Tetractomia obovata,10.0585924034078
peat,Buchanania sessifolia,6.3980287122942
peat,Semecarpus umpa,12.3185925953127
peat,Eugenia chlorantha,7.35295837084557
peat,Rangas manuk,9.1354937334748
peat,Diospyros evenia,13.1143673107722
peat,Buchanania sessifolia,22.3453540101021
peat,Calophyllum pulcherrimum,5.57042300821634
peat,Rangas manuk,12.6687334701149
peat,K11508,9.00816977900128
peat,K11385,5.3157750992693
peat,Diospyros confertiflora,8.62619791558073
peat,Tristania whitiana,14.3557758668890
peat,Diospyros evenia,11.1090150278143
peat,Semecarpus umpa,27.0881713142406
peat,Shorea balangeran,66.9087380758328
peat,K11508,12.6369024814965
peat,Semecarpus umpa,5.25211312203255
peat,Calophyllum pulcherrimum,5.15662015617741
peat,Stemonurus secundiflorus,24.0005654182578
peat,Buchanania sessifolia,8.46704297248883
peat,Semecarpus umpa,55.4495821732163
peat,K11290,8.53070494972559
peat,K11515,7.35295837084557
peat,Calophyllum pulcherrimum,16.5202830929387
peat,K11446,5.15662015617741
peat,K11446,6.78000057571474
peat,K11560,15.8200013433344
peat,K11560,9.83577548307913
peat,K11508,5.28394411065093
peat,Semecarpus umpa,5.15662015617741
peat,Rangas manuk,8.43521198387045
peat,Tristania whitiana,11.4909868912348
peat,Diospyros bandamensis,7.03464848466177
peat,Tetractomia obovata,5.06112719032227
peat,Semecarpus umpa,31.8628196069974
peat,Podocarpus blumei,7.83042320012125
peat,Buchanania sessifolia,5.88873289440013
peat,Madhuca sericea,24.1278893727313
peat,Semecarpus umpa,18.3028184555680
peat,K11554,12.0639446863657
peat,K11554,8.59436692696235
peat,Rangas manuk,33.8363409013369
peat,Madhuca sericea,48.7332435747384
peat,Podocarpus blumei,5.53859201959796
peat,K11508,8.30788802939694
peat,Buchanania sessifolia,5.4749300423612
peat,Buchanania sessifolia,6.27070475782068
peat,Buchanania sessifolia,5.60225399683472
peat,Shorea balangeran,51.5025395845373
peat,Semecarpus umpa,6.11154981472878
peat,Calophyllum pulcherrimum,13.7828180717581
peat,Semecarpus umpa,7.6076062797926
peat,Gymnacranthera eugeniifolia,15.3107055254403
peat,K11508,7.76676122288449
peat,Semecarpus umpa,12.5414095156414
peat,Semecarpus umpa,15.0878886051117
peat,Semecarpus umpa,13.6236631286662
peat,Diospyros evenia,5.02929620170389
peat,Ixonanthes reticulata,46.7915532690172
peat,K11331,12.1594376522208
peat,Tetractomia obovata,5.69774696268985
peat,K11600,10.6315501985386
peat,kambalitan,8.2123950635418
peat,K11508,7.92591616597639
peat,Tetractomia obovata,5.63408498545309
peat,K11508,8.43521198387045
peat,Buchanania sessifolia,40.2662006022495
peat,kambalitan,5.98422586025526
peat,Shorea balangeran,46.5050743714518
peat,Madhuca sericea,25.4011289174665
peat,K11331,8.3715500066337
peat,Madhuca sericea,9.16732472209317
peat,Buchanania sessifolia,15.8836633205712
peat,Podocarpus blumei,13.2416912652457
peat,kambalitan,5.02929620170389
peat,Buchanania sessifolia,7.51211331393746
peat,K11521,5.34760608788768
peat,Madhuca sericea,5.28394411065093
peat,K11508,5.28394411065093
peat,Tetractomia obovata,6.46169068953095
peat,Madhuca sericea,17.0614098994512
peat,K11560,13.1780292880089
peat,K11560,8.49887396110721
peat,K11560,12.0639446863657
peat,K11508,6.52535266676771
peat,K11508,6.04788783749202
peat,Sandoricum beccarianum,31.4808477435769
peat,Buchanania sessifolia,10.6952121757754
peat,Eugenia chlorantha,5.60225399683472
peat,K11508,7.73493023426611
peat,Madhuca sericea,13.4645081855743
peat,Eugenia chlorantha,10.5997192099202
peat,Goniothalamus malayanus,8.40338099525207
peat,K11600,40.9664823518539
peat,Eugenia chlorantha,6.74816958709636
peat,K11560,5.66591597407147
peat,K11508,5.92056388301851
peat,K11508,7.28929639360881
peat,Tetractomia obovata,13.3371842311008
peat,K11385,5.82507091716337
peat,K11560,9.35831065380345
peat,K11560,19.4487340458296
peat,Buchanania sessifolia,6.71633859847798
peat,Madhuca sericea,5.66591597407147
peat,Diospyros bandamensis,5.57042300821634
peat,Buchanania sessifolia,13.4008462083376
peat,K11508,9.83577548307913
peat,Buchanania sessifolia,9.04000076761965
peat,Buchanania sessifolia,6.81183156433312
peat,Madhuca sericea,6.17521179196554
peat,Buchanania sessifolia,15.4698604685322
peat,Eugenia chlorantha,11.7138038115635
peat,Buchanania sessifolia,5.22028213341417
peat,kambalitan,6.46169068953095
peat,Buchanania sessifolia,24.2552133272048
peat,K11508,7.70309924564773
peat,K11385,7.98957814321315
peat,K11508,5.06112719032227
peat,K11508,5.3157750992693
peat,Buchanania sessifolia,10.9180290961040
peat,Madhuca sericea,7.79859221150287
peat,Elaeocarpus mastersii,6.71633859847798
peat,K11560,6.27070475782068
peat,Tetractomia obovata,12.5414095156414
peat,Podocarpus blumei,6.97098650742502
peat,Tetractomia obovata,7.86225418873963
peat,marutan,17.2205648425431
peat,K11515,8.62619791558073
peat,Diospyros bandamensis,23.3002836686535
peat,K11508,6.97098650742502
peat,Diospyros bandamensis,6.97098650742502
peat,Buchanania sessifolia,5.63408498545309
peat,K11600,34.1864817761391
peat,Semecarpus umpa,47.2053561210562
peat,Buchanania sessifolia,68.5957804726069
peat,Madhuca sericea,29.4436644720006
peat,Tetractomia obovata,9.26281768794831
peat,Semecarpus umpa,7.83042320012125
peat,K11508,10.8861981074856
peat,K11508,14.1011279579419
peat,Diospyros confertiflora,10.2814093237364
peat,K11600,24.3825372816784
peat,K11560,13.9419730148500
peat,marutan,5.15662015617741
peat,K11508,12.8278884132068
peat,Diospyros confertiflora,9.35831065380345
peat,Diospyros evenia,5.98422586025526
peat,K11508,10.7588741530121
peat,K11600,40.3616935681047
peat,Pentace borneensis,8.3715500066337
peat,Buchanania sessifolia,27.2791572459509
peat,Goniothalamus malayanus,9.32647966518507
peat,Tetractomia obovata,5.15662015617741
peat,Buchanania sessifolia,5.76140893992661
peat,Tetractomia obovata,6.30253574643906
peat,K11508,14.8969026734014
peat,Semecarpus umpa,33.2952140948245
peat,K11560,13.3371842311008
peat,Ixonanthes reticulata,39.6614118185003
peat,Nephelium maingayi,5.02929620170389
peat,Nephelium maingayi,9.00816977900128
peat,K11508,5.25211312203255
peat,Buchanania sessifolia,27.4064812004244
peat,K11515,7.54394430255584
peat,Diospyros hermaphroditica,21.1357764426037
peat,K11508,5.02929620170389
peat,Semecarpus umpa,19.3850720685929
peat,Semecarpus umpa,28.4569038248309
peat,Semecarpus umpa,6.14338080334716
peat,Tetractomia obovata,8.18056407492342
peat,Stemonurus secundiflorus,11.8092967774186
peat,Nephelium maingayi,5.69774696268985
peat,Eugenia chlorantha,5.53859201959796
peat,Madhuca sericea,9.04000076761965
peat,K11539,12.5414095156414
peat,Tristania whitiana,7.19380342775367
peat,marutan,16.4884521043204
peat,K11387,7.19380342775367
peat,K11571,5.69774696268985
peat,Pentace borneensis,5.15662015617741
peat,Eugenia chlorantha,7.03464848466177
peat,Pentace borneensis,5.50676103097958
peat,K11322,6.01605684887364
peat,Tetractomia obovata,14.4194378441257
peat,Madhuca sericea,35.268735389164
peat,K11508,8.2123950635418
peat,K11380,6.74816958709636
peat,Semecarpus umpa,7.28929639360881
peat,Madhuca sericea,25.3374669402297
peat,Semecarpus umpa,8.9763387903829
peat,Buchanania sessifolia,58.7918359781461
peat,Goniothalamus malayanus,9.740282517224
peat,Garcinia lateriflora,6.42985970091257
peat,K11446,7.48028232531908
peat,Rangas manuk,8.68985989281749
peat,Goniothalamus malayanus,28.1385939386471
peat,Tetractomia obovata,11.8729587546554
peat,Tetractomia obovata,18.7166213076069
peat,Semecarpus umpa,18.8757762506988
peat,K11508,8.14873308630504
peat,Madhuca sericea,26.9290163711487
peat,Semecarpus umpa,5.60225399683472
peat,K11322,5.66591597407147
peat,Madhuca sericea,12.3822545725495
peat,K11322,14.2921138896522
peat,Rangas manuk,12.2549306180759
peat,K11560,17.1569028653063
peat,K11560,15.5335224457690
peat,Semecarpus umpa,7.70309924564773
peat,K11560,5.28394411065093
peat,K11385,6.11154981472878
peat,Tetractomia obovata,7.92591616597639
peat,Madhuca sericea,7.38478935946394
peat,K11560,8.24422605216018
peat,Madhuca sericea,12.3822545725495
peat,Shorea balangeran,81.0735280110115
peat,Buchanania sessifolia,16.1701422181366
peat,Tetractomia obovata,10.6315501985386
peat,K11508,7.73493023426611
peat,Nephelium maingayi,5.12478916755903
peat,K11508,16.1383112295182
peat,K11446,5.28394411065093
peat,K11508,13.3053532424825
peat,Nephelium maingayi,7.35295837084557
peat,Nephelium maingayi,7.35295837084557
peat,Semecarpus umpa,5.50676103097958
peat,Semecarpus umpa,7.06647947328015
peat,K11508,9.07183175623804
peat,Goniothalamus malayanus,6.0797188261104
peat,Madhuca sericea,12.2867616066943
peat,K11508,5.3157750992693
peat,Madhuca sericea,8.817183847291
peat,Buchanania sessifolia,47.7146519389502
peat,Pternandra coerulescens,8.56253593834397
peat,K11508,6.78000057571474
peat,Litsea ochracea,5.98422586025526
peat,marutan,5.82507091716337
peat,Buchanania sessifolia,7.13014145051691
peat,marutan,5.06112719032227
peat,Rangas manuk,28.297748881739
peat,K11508,8.24422605216018
peat,Madhuca sericea,20.4991566702361
peat,K11508,14.4194378441257
peat,Stemonurus secundiflorus,6.17521179196554
peat,Buchanania sessifolia,5.25211312203255
peat,Sandoricum beccarianum,5.50676103097958
peat,marutan,6.04788783749202
peat,marutan,6.17521179196554
peat,Tetractomia obovata,9.70845152860562
peat,Semecarpus umpa,54.5583144919017
peat,Diospyros confertiflora,10.4087332782100
peat,K11508,8.18056407492342
peat,K11560,17.2523958311615
peat,Diospyros bandamensis,8.91267681314614
peat,Buchanania sessifolia,7.98957814321315
peat,Diospyros confertiflora,10.7588741530121
peat,Madhuca sericea,27.9157770183184
peat,Buchanania sessifolia,7.25746540499043
peat,marutan,17.9845085693842
peat,K11508,16.2656351839917
peat,Semecarpus umpa,24.9554950768092
peat,K11508,7.25746540499043
peat,Diospyros bandamensis,27.7884530638449
peat,Semecarpus umpa,41.2847922380376
peat,Madhuca sericea,8.43521198387045
peat,K11508,9.07183175623804
peat,K11539,24.6371851906254
peat,kambalitan,5.66591597407147
peat,K11560,10.4087332782100
peat,Semecarpus umpa,8.0532401204499
peat,Madhuca sericea,7.03464848466177
peat,K11554,11.0453530505775
peat,K5075,5.82507091716337
peat,Madhuca sericea,20.9129595222750
peat,kambalitan,5.82507091716337
peat,Calophyllum pulcherrimum,10.0904233920262
peat,Buchanania sessifolia,32.7222562996937
peat,Shorea balangeran,13.5281701628111
peat,marutan,5.95239487163689
peat,Buchanania sessifolia,6.2388737692023
peat,Calophyllum pulcherrimum,8.53070494972559
peat,Tetractomia obovata,6.36619772367581
peat,K11508,6.65267662124123
peat,Ixonanthes reticulata,33.9636648558105
peat,K11508,11.1726770050511
peat,K11508,9.35831065380345
peat,Eugenia chlorantha,11.4273249139981
peat,Tristania whitiana,10.2177473464997
peat,Madhuca sericea,5.85690190578175
peat,K11508,6.49352167814933
peat,Strombosia ceylanica,5.12478916755903
peat,K11539,5.09295817894065
peat,Tetractomia obovata,8.84901483590938
peat,Madhuca sericea,23.1092977369432
peat,Semecarpus umpa,5.88873289440013
peat,K11508,11.0771840391959
peat,K11508,5.4749300423612
peat,Rangas manuk,9.5811275741321
peat,Shorea platycarpa,27.7884530638449
peat,Madhuca sericea,25.7194388036503
peat,Rangas manuk,11.5228178798532
peat,Semecarpus umpa,36.2554960363338
peat,K11508,7.63943726841098
peat,K11508,7.57577529117422
peat,K11515,6.71633859847798
peat,K11508,7.19380342775367
peat,K11508,19.2895791027377
peat,K11508,5.76140893992661
peat,Semecarpus umpa,6.17521179196554
peat,Madhuca sericea,34.7594395712699
peat,Buchanania sessifolia,6.93915551880664
peat,K11508,5.66591597407147
peat,Tetractomia obovata,9.93126844893427
peat,Buchanania sessifolia,5.53859201959796
peat,Tetractomia obovata,5.79323992854499
peat,K11508,12.9552123676803
peat,Goniothalamus malayanus,9.77211350584237
peat,Nephelium maingayi,5.25211312203255
peat,Semecarpus umpa,5.12478916755903
peat,K11322,8.46704297248883
peat,Shorea balangeran,14.2921138896522
peat,Madhuca sericea,30.0166222671315
peat,Buchanania sessifolia,16.9340859449777
peat,K11508,7.0028174960434
peat,K11600,21.7405652263529
peat,Madhuca sericea,31.7354956525239
peat,Buchanania sessifolia,7.09831046189853
peat,K11600,13.8146490603765
peat,K11508,5.12478916755903
peat,marutan,5.98422586025526
peat,Lophopetalum beccarianum,32.0538055387077
peat,K11571,5.88873289440013
peat,Madhuca sericea,6.01605684887364
peat,K11600,18.7166213076069
peat,Goniothalamus malayanus,13.8146490603765
peat,Madhuca sericea,11.3000009595246
peat,K5075,9.51746559689534
peat,K11600,12.0639446863657
peat,K11600,13.1143673107722
peat,Tetractomia obovata,6.30253574643906
peat,Buchanania sessifolia,16.4566211157020
peat,Semecarpus umpa,7.4484513367007
peat,Madhuca sericea,34.3774677078494
peat,Gymnacranthera eugeniifolia,9.70845152860562
peat,Semecarpus umpa,7.35295837084557
peat,Madhuca sericea,37.9743694217262
peat,Shorea balangeran,19.7670439320134
peat,Madhuca sericea,22.0588751125367
peat,Diospyros bandamensis,27.629298120753
peat,Buchanania sessifolia,6.55718365538609
peat,K11508,5.79323992854499
peat,K11515,10.9816910733408
peat,Pentace borneensis,19.1940861368826
peat,Buchanania sessifolia,5.06112719032227
